test,layout,backend,size,success,cycles,expected,utilization,M,K,N,ops
2270,tiled,fifo-1-slow,56x64x24,TRUE,195,168,0.861538462,56,64,24,86016
2290,tiled,fifo-1-slow,56x64x32,TRUE,258,224,0.868217054,56,64,32,114688
2310,tiled,fifo-1-slow,56x64x40,TRUE,321,280,0.872274143,56,64,40,143360
2330,tiled,fifo-1-slow,56x64x48,TRUE,384,336,0.875,56,64,48,172032
2350,tiled,fifo-1-slow,56x64x56,TRUE,447,392,0.876957494,56,64,56,200704
2370,tiled,fifo-1-slow,56x64x64,TRUE,510,448,0.878431373,56,64,64,229376
2390,tiled,fifo-1-slow,56x64x72,TRUE,573,504,0.879581152,56,64,72,258048
2410,tiled,fifo-1-slow,56x72x16,TRUE,146,126,0.863013699,56,72,16,64512
2430,tiled,fifo-1-slow,56x72x24,TRUE,216,189,0.875,56,72,24,96768
2450,tiled,fifo-1-slow,56x72x32,TRUE,286,252,0.881118881,56,72,32,129024
2470,tiled,fifo-1-slow,56x72x40,TRUE,356,315,0.884831461,56,72,40,161280
2490,tiled,fifo-1-slow,56x72x48,TRUE,426,378,0.887323944,56,72,48,193536
2510,tiled,fifo-1-slow,56x72x56,TRUE,496,441,0.889112903,56,72,56,225792
2530,tiled,fifo-1-slow,56x72x64,TRUE,566,504,0.890459364,56,72,64,258048
2550,tiled,fifo-1-slow,56x72x72,TRUE,636,567,0.891509434,56,72,72,290304
2570,tiled,fifo-1-slow,64x16x16,TRUE,54,32,0.592592593,64,16,16,16384
2590,tiled,fifo-1-slow,64x16x24,TRUE,78,48,0.615384615,64,16,24,24576
2610,tiled,fifo-1-slow,64x16x32,TRUE,102,64,0.62745098,64,16,32,32768
2630,tiled,fifo-1-slow,64x16x40,TRUE,126,80,0.634920635,64,16,40,40960
2650,tiled,fifo-1-slow,64x16x48,TRUE,150,96,0.64,64,16,48,49152
2670,tiled,fifo-1-slow,64x16x56,TRUE,174,112,0.643678161,64,16,56,57344
2690,tiled,fifo-1-slow,64x16x64,TRUE,198,128,0.646464646,64,16,64,65536
2710,tiled,fifo-1-slow,64x16x72,TRUE,222,144,0.648648649,64,16,72,73728
2730,tiled,fifo-1-slow,64x24x16,TRUE,70,48,0.685714286,64,24,16,24576
2750,tiled,fifo-1-slow,64x24x24,TRUE,102,72,0.705882353,64,24,24,36864
2770,tiled,fifo-1-slow,64x24x32,TRUE,134,96,0.71641791,64,24,32,49152
2790,tiled,fifo-1-slow,64x24x40,TRUE,166,120,0.722891566,64,24,40,61440
2810,tiled,fifo-1-slow,64x24x48,TRUE,198,144,0.727272727,64,24,48,73728
2830,tiled,fifo-1-slow,64x24x56,TRUE,230,168,0.730434783,64,24,56,86016
2850,tiled,fifo-1-slow,64x24x64,TRUE,262,192,0.732824427,64,24,64,98304
2870,tiled,fifo-1-slow,64x24x72,TRUE,294,216,0.734693878,64,24,72,110592
2890,tiled,fifo-1-slow,64x32x16,TRUE,86,64,0.744186047,64,32,16,32768
2910,tiled,fifo-1-slow,64x32x24,TRUE,126,96,0.761904762,64,32,24,49152
2930,tiled,fifo-1-slow,64x32x32,TRUE,166,128,0.771084337,64,32,32,65536
2950,tiled,fifo-1-slow,64x32x40,TRUE,206,160,0.776699029,64,32,40,81920
2970,tiled,fifo-1-slow,64x32x48,TRUE,246,192,0.780487805,64,32,48,98304
2990,tiled,fifo-1-slow,64x32x56,TRUE,286,224,0.783216783,64,32,56,114688
3010,tiled,fifo-1-slow,64x32x64,TRUE,326,256,0.785276074,64,32,64,131072
3030,tiled,fifo-1-slow,64x32x72,TRUE,366,288,0.786885246,64,32,72,147456
3050,tiled,fifo-1-slow,64x40x16,TRUE,102,80,0.784313725,64,40,16,40960
3070,tiled,fifo-1-slow,64x40x24,TRUE,150,120,0.8,64,40,24,61440
3090,tiled,fifo-1-slow,64x40x32,TRUE,198,160,0.808080808,64,40,32,81920
3110,tiled,fifo-1-slow,64x40x40,TRUE,246,200,0.81300813,64,40,40,102400
3130,tiled,fifo-1-slow,64x40x48,TRUE,294,240,0.816326531,64,40,48,122880
3150,tiled,fifo-1-slow,64x40x56,TRUE,342,280,0.81871345,64,40,56,143360
3170,tiled,fifo-1-slow,64x40x64,TRUE,390,320,0.820512821,64,40,64,163840
3190,tiled,fifo-1-slow,64x40x72,TRUE,438,360,0.821917808,64,40,72,184320
3210,tiled,fifo-1-slow,64x48x16,TRUE,118,96,0.813559322,64,48,16,49152
3230,tiled,fifo-1-slow,64x48x24,TRUE,174,144,0.827586207,64,48,24,73728
3250,tiled,fifo-1-slow,64x48x32,TRUE,230,192,0.834782609,64,48,32,98304
3270,tiled,fifo-1-slow,64x48x40,TRUE,286,240,0.839160839,64,48,40,122880
3290,tiled,fifo-1-slow,64x48x48,TRUE,342,288,0.842105263,64,48,48,147456
3310,tiled,fifo-1-slow,64x48x56,TRUE,398,336,0.844221106,64,48,56,172032
3330,tiled,fifo-1-slow,64x48x64,TRUE,454,384,0.845814978,64,48,64,196608
3350,tiled,fifo-1-slow,64x48x72,TRUE,510,432,0.847058824,64,48,72,221184
3370,tiled,fifo-1-slow,64x56x16,TRUE,134,112,0.835820896,64,56,16,57344
3390,tiled,fifo-1-slow,64x56x24,TRUE,198,168,0.848484848,64,56,24,86016
3410,tiled,fifo-1-slow,64x56x32,TRUE,262,224,0.854961832,64,56,32,114688
3430,tiled,fifo-1-slow,64x56x40,TRUE,326,280,0.858895706,64,56,40,143360
3450,tiled,fifo-1-slow,64x56x48,TRUE,390,336,0.861538462,64,56,48,172032
3470,tiled,fifo-1-slow,64x56x56,TRUE,454,392,0.863436123,64,56,56,200704
3490,tiled,fifo-1-slow,64x56x64,TRUE,518,448,0.864864865,64,56,64,229376
3510,tiled,fifo-1-slow,64x56x72,TRUE,582,504,0.865979381,64,56,72,258048
3530,tiled,fifo-1-slow,64x64x16,TRUE,150,128,0.853333333,64,64,16,65536
3550,tiled,fifo-1-slow,64x64x24,TRUE,222,192,0.864864865,64,64,24,98304
3570,tiled,fifo-1-slow,64x64x32,TRUE,294,256,0.870748299,64,64,32,131072
3590,tiled,fifo-1-slow,64x64x40,TRUE,366,320,0.87431694,64,64,40,163840
3610,tiled,fifo-1-slow,64x64x48,TRUE,438,384,0.876712329,64,64,48,196608
3630,tiled,fifo-1-slow,64x64x56,TRUE,510,448,0.878431373,64,64,56,229376
3650,tiled,fifo-1-slow,64x64x64,TRUE,582,512,0.879725086,64,64,64,262144
3670,tiled,fifo-1-slow,64x64x72,TRUE,654,576,0.880733945,64,64,72,294912
3690,tiled,fifo-1-slow,64x72x16,TRUE,166,144,0.86746988,64,72,16,73728
3710,tiled,fifo-1-slow,64x72x24,TRUE,246,216,0.87804878,64,72,24,110592
3730,tiled,fifo-1-slow,64x72x32,TRUE,326,288,0.883435583,64,72,32,147456
3750,tiled,fifo-1-slow,64x72x40,TRUE,406,360,0.886699507,64,72,40,184320
3770,tiled,fifo-1-slow,64x72x48,TRUE,486,432,0.888888889,64,72,48,221184
3790,tiled,fifo-1-slow,64x72x56,TRUE,566,504,0.890459364,64,72,56,258048
3810,tiled,fifo-1-slow,64x72x64,TRUE,646,576,0.891640867,64,72,64,294912
3830,tiled,fifo-1-slow,64x72x72,TRUE,726,648,0.892561983,64,72,72,331776
3850,tiled,fifo-1-slow,72x16x16,TRUE,60,36,0.6,72,16,16,18432
3870,tiled,fifo-1-slow,72x16x24,TRUE,86,54,0.627906977,72,16,24,27648
3890,tiled,fifo-1-slow,72x16x32,TRUE,114,72,0.631578947,72,16,32,36864
3910,tiled,fifo-1-slow,72x16x40,TRUE,140,90,0.642857143,72,16,40,46080
3930,tiled,fifo-1-slow,72x16x48,TRUE,168,108,0.642857143,72,16,48,55296
3950,tiled,fifo-1-slow,72x16x56,TRUE,194,126,0.649484536,72,16,56,64512
3970,tiled,fifo-1-slow,72x16x64,TRUE,222,144,0.648648649,72,16,64,73728
3990,tiled,fifo-1-slow,72x16x72,TRUE,248,162,0.653225806,72,16,72,82944
4010,tiled,fifo-1-slow,72x24x16,TRUE,78,54,0.692307692,72,24,16,27648
4030,tiled,fifo-1-slow,72x24x24,TRUE,114,81,0.710526316,72,24,24,41472
4050,tiled,fifo-1-slow,72x24x32,TRUE,150,108,0.72,72,24,32,55296
4070,tiled,fifo-1-slow,72x24x40,TRUE,186,135,0.725806452,72,24,40,69120
4090,tiled,fifo-1-slow,72x24x48,TRUE,222,162,0.72972973,72,24,48,82944
4110,tiled,fifo-1-slow,72x24x56,TRUE,258,189,0.73255814,72,24,56,96768
4130,tiled,fifo-1-slow,72x24x64,TRUE,294,216,0.734693878,72,24,64,110592
4150,tiled,fifo-1-slow,72x24x72,TRUE,330,243,0.736363636,72,24,72,124416
4170,tiled,fifo-1-slow,72x32x16,TRUE,96,72,0.75,72,32,16,36864
4190,tiled,fifo-1-slow,72x32x24,TRUE,141,108,0.765957447,72,32,24,55296
4210,tiled,fifo-1-slow,72x32x32,TRUE,186,144,0.774193548,72,32,32,73728
4230,tiled,fifo-1-slow,72x32x40,TRUE,231,180,0.779220779,72,32,40,92160
4250,tiled,fifo-1-slow,72x32x48,TRUE,276,216,0.782608696,72,32,48,110592
4270,tiled,fifo-1-slow,72x32x56,TRUE,321,252,0.785046729,72,32,56,129024
4290,tiled,fifo-1-slow,72x32x64,TRUE,366,288,0.786885246,72,32,64,147456
4310,tiled,fifo-1-slow,72x32x72,TRUE,411,324,0.788321168,72,32,72,165888
4330,tiled,fifo-1-slow,72x40x16,TRUE,114,90,0.789473684,72,40,16,46080
4350,tiled,fifo-1-slow,72x40x24,TRUE,168,135,0.803571429,72,40,24,69120
4370,tiled,fifo-1-slow,72x40x32,TRUE,222,180,0.810810811,72,40,32,92160
4390,tiled,fifo-1-slow,72x40x40,TRUE,276,225,0.815217391,72,40,40,115200
4410,tiled,fifo-1-slow,72x40x48,TRUE,330,270,0.818181818,72,40,48,138240
4430,tiled,fifo-1-slow,72x40x56,TRUE,384,315,0.8203125,72,40,56,161280
4450,tiled,fifo-1-slow,72x40x64,TRUE,438,360,0.821917808,72,40,64,184320
4470,tiled,fifo-1-slow,72x40x72,TRUE,492,405,0.823170732,72,40,72,207360
4490,tiled,fifo-1-slow,72x48x16,TRUE,132,108,0.818181818,72,48,16,55296
4510,tiled,fifo-1-slow,72x48x24,TRUE,195,162,0.830769231,72,48,24,82944
4530,tiled,fifo-1-slow,72x48x32,TRUE,258,216,0.837209302,72,48,32,110592
4550,tiled,fifo-1-slow,72x48x40,TRUE,321,270,0.841121495,72,48,40,138240
4570,tiled,fifo-1-slow,72x48x48,TRUE,384,324,0.84375,72,48,48,165888
4590,tiled,fifo-1-slow,72x48x56,TRUE,447,378,0.845637584,72,48,56,193536
4610,tiled,fifo-1-slow,72x48x64,TRUE,510,432,0.847058824,72,48,64,221184
4630,tiled,fifo-1-slow,72x48x72,TRUE,573,486,0.848167539,72,48,72,248832
4650,tiled,fifo-1-slow,72x56x16,TRUE,150,126,0.84,72,56,16,64512
4670,tiled,fifo-1-slow,72x56x24,TRUE,222,189,0.851351351,72,56,24,96768
4690,tiled,fifo-1-slow,72x56x32,TRUE,294,252,0.857142857,72,56,32,129024
4710,tiled,fifo-1-slow,72x56x40,TRUE,366,315,0.860655738,72,56,40,161280
4730,tiled,fifo-1-slow,72x56x48,TRUE,438,378,0.863013699,72,56,48,193536
4750,tiled,fifo-1-slow,72x56x56,TRUE,510,441,0.864705882,72,56,56,225792
4770,tiled,fifo-1-slow,72x56x64,TRUE,582,504,0.865979381,72,56,64,258048
4790,tiled,fifo-1-slow,72x56x72,TRUE,654,567,0.866972477,72,56,72,290304
4810,tiled,fifo-1-slow,72x64x16,TRUE,168,144,0.857142857,72,64,16,73728
4830,tiled,fifo-1-slow,72x64x24,TRUE,249,216,0.86746988,72,64,24,110592
4850,tiled,fifo-1-slow,72x64x32,TRUE,330,288,0.872727273,72,64,32,147456
4870,tiled,fifo-1-slow,72x64x40,TRUE,411,360,0.875912409,72,64,40,184320
4890,tiled,fifo-1-slow,72x64x48,TRUE,492,432,0.87804878,72,64,48,221184
4910,tiled,fifo-1-slow,72x64x56,TRUE,573,504,0.879581152,72,64,56,258048
4930,tiled,fifo-1-slow,72x64x64,TRUE,654,576,0.880733945,72,64,64,294912
4950,tiled,fifo-1-slow,72x64x72,TRUE,735,648,0.881632653,72,64,72,331776
4970,tiled,fifo-1-slow,72x72x16,TRUE,186,162,0.870967742,72,72,16,82944
4990,tiled,fifo-1-slow,72x72x24,TRUE,276,243,0.880434783,72,72,24,124416
5010,tiled,fifo-1-slow,72x72x32,TRUE,366,324,0.885245902,72,72,32,165888
5030,tiled,fifo-1-slow,72x72x40,TRUE,456,405,0.888157895,72,72,40,207360
5050,tiled,fifo-1-slow,72x72x48,TRUE,546,486,0.89010989,72,72,48,248832
5070,tiled,fifo-1-slow,72x72x56,TRUE,636,567,0.891509434,72,72,56,290304
5090,tiled,fifo-1-slow,72x72x64,TRUE,726,648,0.892561983,72,72,64,331776
5110,tiled,fifo-1-slow,72x72x72,TRUE,816,729,0.893382353,72,72,72,373248
12,tiled,fifo-2,48x16x16,TRUE,38,24,0.631578947,48,16,16,12288
32,tiled,fifo-2,48x16x24,TRUE,56,36,0.642857143,48,16,24,18432
52,tiled,fifo-2,48x16x32,TRUE,74,48,0.648648649,48,16,32,24576
72,tiled,fifo-2,48x16x40,TRUE,92,60,0.652173913,48,16,40,30720
92,tiled,fifo-2,48x16x48,TRUE,110,72,0.654545455,48,16,48,36864
112,tiled,fifo-2,48x16x56,TRUE,128,84,0.65625,48,16,56,43008
132,tiled,fifo-2,48x16x64,TRUE,146,96,0.657534247,48,16,64,49152
152,tiled,fifo-2,48x16x72,TRUE,164,108,0.658536585,48,16,72,55296
172,tiled,fifo-2,48x24x16,TRUE,51,36,0.705882353,48,24,16,18432
192,tiled,fifo-2,48x24x24,TRUE,75,54,0.72,48,24,24,27648
212,tiled,fifo-2,48x24x32,TRUE,99,72,0.727272727,48,24,32,36864
232,tiled,fifo-2,48x24x40,TRUE,123,90,0.731707317,48,24,40,46080
252,tiled,fifo-2,48x24x48,TRUE,147,108,0.734693878,48,24,48,55296
272,tiled,fifo-2,48x24x56,TRUE,171,126,0.736842105,48,24,56,64512
292,tiled,fifo-2,48x24x64,TRUE,195,144,0.738461538,48,24,64,73728
312,tiled,fifo-2,48x24x72,TRUE,219,162,0.739726027,48,24,72,82944
332,tiled,fifo-2,48x32x16,TRUE,63,48,0.761904762,48,32,16,24576
352,tiled,fifo-2,48x32x24,TRUE,93,72,0.774193548,48,32,24,36864
372,tiled,fifo-2,48x32x32,TRUE,123,96,0.780487805,48,32,32,49152
392,tiled,fifo-2,48x32x40,TRUE,153,120,0.784313725,48,32,40,61440
412,tiled,fifo-2,48x32x48,TRUE,183,144,0.786885246,48,32,48,73728
432,tiled,fifo-2,48x32x56,TRUE,213,168,0.788732394,48,32,56,86016
452,tiled,fifo-2,48x32x64,TRUE,243,192,0.790123457,48,32,64,98304
472,tiled,fifo-2,48x32x72,TRUE,273,216,0.791208791,48,32,72,110592
492,tiled,fifo-2,48x40x16,TRUE,75,60,0.8,48,40,16,30720
512,tiled,fifo-2,48x40x24,TRUE,111,90,0.810810811,48,40,24,46080
532,tiled,fifo-2,48x40x32,TRUE,147,120,0.816326531,48,40,32,61440
552,tiled,fifo-2,48x40x40,TRUE,183,150,0.819672131,48,40,40,76800
572,tiled,fifo-2,48x40x48,TRUE,219,180,0.821917808,48,40,48,92160
592,tiled,fifo-2,48x40x56,TRUE,255,210,0.823529412,48,40,56,107520
612,tiled,fifo-2,48x40x64,TRUE,291,240,0.824742268,48,40,64,122880
632,tiled,fifo-2,48x40x72,TRUE,327,270,0.825688073,48,40,72,138240
652,tiled,fifo-2,48x48x16,TRUE,87,72,0.827586207,48,48,16,36864
672,tiled,fifo-2,48x48x24,TRUE,129,108,0.837209302,48,48,24,55296
692,tiled,fifo-2,48x48x32,TRUE,171,144,0.842105263,48,48,32,73728
712,tiled,fifo-2,48x48x40,TRUE,213,180,0.845070423,48,48,40,92160
732,tiled,fifo-2,48x48x48,TRUE,255,216,0.847058824,48,48,48,110592
752,tiled,fifo-2,48x48x56,TRUE,297,252,0.848484848,48,48,56,129024
772,tiled,fifo-2,48x48x64,TRUE,339,288,0.849557522,48,48,64,147456
792,tiled,fifo-2,48x48x72,TRUE,381,324,0.850393701,48,48,72,165888
812,tiled,fifo-2,48x56x16,TRUE,99,84,0.848484848,48,56,16,43008
832,tiled,fifo-2,48x56x24,TRUE,147,126,0.857142857,48,56,24,64512
852,tiled,fifo-2,48x56x32,TRUE,195,168,0.861538462,48,56,32,86016
872,tiled,fifo-2,48x56x40,TRUE,243,210,0.864197531,48,56,40,107520
892,tiled,fifo-2,48x56x48,TRUE,291,252,0.865979381,48,56,48,129024
912,tiled,fifo-2,48x56x56,TRUE,339,294,0.867256637,48,56,56,150528
932,tiled,fifo-2,48x56x64,TRUE,387,336,0.868217054,48,56,64,172032
952,tiled,fifo-2,48x56x72,TRUE,435,378,0.868965517,48,56,72,193536
972,tiled,fifo-2,48x64x16,TRUE,111,96,0.864864865,48,64,16,49152
992,tiled,fifo-2,48x64x24,TRUE,165,144,0.872727273,48,64,24,73728
1012,tiled,fifo-2,48x64x32,TRUE,219,192,0.876712329,48,64,32,98304
1032,tiled,fifo-2,48x64x40,TRUE,273,240,0.879120879,48,64,40,122880
1052,tiled,fifo-2,48x64x48,TRUE,327,288,0.880733945,48,64,48,147456
1072,tiled,fifo-2,48x64x56,TRUE,381,336,0.881889764,48,64,56,172032
1092,tiled,fifo-2,48x64x64,TRUE,435,384,0.882758621,48,64,64,196608
1112,tiled,fifo-2,48x64x72,TRUE,489,432,0.883435583,48,64,72,221184
1132,tiled,fifo-2,48x72x16,TRUE,123,108,0.87804878,48,72,16,55296
1152,tiled,fifo-2,48x72x24,TRUE,183,162,0.885245902,48,72,24,82944
1172,tiled,fifo-2,48x72x32,TRUE,243,216,0.888888889,48,72,32,110592
1192,tiled,fifo-2,48x72x40,TRUE,303,270,0.891089109,48,72,40,138240
1212,tiled,fifo-2,48x72x48,TRUE,363,324,0.892561983,48,72,48,165888
1232,tiled,fifo-2,48x72x56,TRUE,423,378,0.893617021,48,72,56,193536
1252,tiled,fifo-2,48x72x64,TRUE,483,432,0.894409938,48,72,64,221184
1272,tiled,fifo-2,48x72x72,TRUE,543,486,0.895027624,48,72,72,248832
1292,tiled,fifo-2,56x16x16,TRUE,44,28,0.636363636,56,16,16,14336
1312,tiled,fifo-2,56x16x24,TRUE,66,42,0.636363636,56,16,24,21504
1332,tiled,fifo-2,56x16x32,TRUE,86,56,0.651162791,56,16,32,28672
1352,tiled,fifo-2,56x16x40,TRUE,108,70,0.648148148,56,16,40,35840
1372,tiled,fifo-2,56x16x48,TRUE,128,84,0.65625,56,16,48,43008
1392,tiled,fifo-2,56x16x56,TRUE,150,98,0.653333333,56,16,56,50176
1412,tiled,fifo-2,56x16x64,TRUE,170,112,0.658823529,56,16,64,57344
1432,tiled,fifo-2,56x16x72,TRUE,192,126,0.65625,56,16,72,64512
1452,tiled,fifo-2,56x24x16,TRUE,59,42,0.711864407,56,24,16,21504
1472,tiled,fifo-2,56x24x24,TRUE,87,63,0.724137931,56,24,24,32256
1492,tiled,fifo-2,56x24x32,TRUE,115,84,0.730434783,56,24,32,43008
1512,tiled,fifo-2,56x24x40,TRUE,143,105,0.734265734,56,24,40,53760
1532,tiled,fifo-2,56x24x48,TRUE,171,126,0.736842105,56,24,48,64512
1552,tiled,fifo-2,56x24x56,TRUE,199,147,0.738693467,56,24,56,75264
1572,tiled,fifo-2,56x24x64,TRUE,227,168,0.740088106,56,24,64,86016
1592,tiled,fifo-2,56x24x72,TRUE,255,189,0.741176471,56,24,72,96768
1612,tiled,fifo-2,56x32x16,TRUE,73,56,0.767123288,56,32,16,28672
1632,tiled,fifo-2,56x32x24,TRUE,108,84,0.777777778,56,32,24,43008
1652,tiled,fifo-2,56x32x32,TRUE,143,112,0.783216783,56,32,32,57344
1672,tiled,fifo-2,56x32x40,TRUE,178,140,0.786516854,56,32,40,71680
1692,tiled,fifo-2,56x32x48,TRUE,213,168,0.788732394,56,32,48,86016
1712,tiled,fifo-2,56x32x56,TRUE,248,196,0.790322581,56,32,56,100352
1732,tiled,fifo-2,56x32x64,TRUE,283,224,0.791519435,56,32,64,114688
1752,tiled,fifo-2,56x32x72,TRUE,318,252,0.79245283,56,32,72,129024
1772,tiled,fifo-2,56x40x16,TRUE,87,70,0.804597701,56,40,16,35840
1792,tiled,fifo-2,56x40x24,TRUE,129,105,0.813953488,56,40,24,53760
1812,tiled,fifo-2,56x40x32,TRUE,171,140,0.81871345,56,40,32,71680
1832,tiled,fifo-2,56x40x40,TRUE,213,175,0.821596244,56,40,40,89600
1852,tiled,fifo-2,56x40x48,TRUE,255,210,0.823529412,56,40,48,107520
1872,tiled,fifo-2,56x40x56,TRUE,297,245,0.824915825,56,40,56,125440
1892,tiled,fifo-2,56x40x64,TRUE,339,280,0.825958702,56,40,64,143360
1912,tiled,fifo-2,56x40x72,TRUE,381,315,0.826771654,56,40,72,161280
1932,tiled,fifo-2,56x48x16,TRUE,101,84,0.831683168,56,48,16,43008
1952,tiled,fifo-2,56x48x24,TRUE,150,126,0.84,56,48,24,64512
1972,tiled,fifo-2,56x48x32,TRUE,199,168,0.844221106,56,48,32,86016
1992,tiled,fifo-2,56x48x40,TRUE,248,210,0.846774194,56,48,40,107520
2012,tiled,fifo-2,56x48x48,TRUE,297,252,0.848484848,56,48,48,129024
2032,tiled,fifo-2,56x48x56,TRUE,346,294,0.849710983,56,48,56,150528
2052,tiled,fifo-2,56x48x64,TRUE,395,336,0.850632911,56,48,64,172032
2072,tiled,fifo-2,56x48x72,TRUE,444,378,0.851351351,56,48,72,193536
2092,tiled,fifo-2,56x56x16,TRUE,115,98,0.852173913,56,56,16,50176
2112,tiled,fifo-2,56x56x24,TRUE,171,147,0.859649123,56,56,24,75264
2132,tiled,fifo-2,56x56x32,TRUE,227,196,0.863436123,56,56,32,100352
2152,tiled,fifo-2,56x56x40,TRUE,283,245,0.865724382,56,56,40,125440
2172,tiled,fifo-2,56x56x48,TRUE,339,294,0.867256637,56,56,48,150528
2192,tiled,fifo-2,56x56x56,TRUE,395,343,0.86835443,56,56,56,175616
2212,tiled,fifo-2,56x56x64,TRUE,451,392,0.869179601,56,56,64,200704
2232,tiled,fifo-2,56x56x72,TRUE,507,441,0.869822485,56,56,72,225792
2252,tiled,fifo-2,56x64x16,TRUE,129,112,0.868217054,56,64,16,57344
2272,tiled,fifo-2,56x64x24,TRUE,192,168,0.875,56,64,24,86016
2292,tiled,fifo-2,56x64x32,TRUE,255,224,0.878431373,56,64,32,114688
2312,tiled,fifo-2,56x64x40,TRUE,318,280,0.880503145,56,64,40,143360
2332,tiled,fifo-2,56x64x48,TRUE,381,336,0.881889764,56,64,48,172032
2352,tiled,fifo-2,56x64x56,TRUE,444,392,0.882882883,56,64,56,200704
2372,tiled,fifo-2,56x64x64,TRUE,507,448,0.883629191,56,64,64,229376
2392,tiled,fifo-2,56x64x72,TRUE,570,504,0.884210526,56,64,72,258048
2412,tiled,fifo-2,56x72x16,TRUE,143,126,0.881118881,56,72,16,64512
2432,tiled,fifo-2,56x72x24,TRUE,213,189,0.887323944,56,72,24,96768
2452,tiled,fifo-2,56x72x32,TRUE,283,252,0.890459364,56,72,32,129024
2472,tiled,fifo-2,56x72x40,TRUE,353,315,0.892351275,56,72,40,161280
2492,tiled,fifo-2,56x72x48,TRUE,423,378,0.893617021,56,72,48,193536
2512,tiled,fifo-2,56x72x56,TRUE,493,441,0.894523327,56,72,56,225792
2532,tiled,fifo-2,56x72x64,TRUE,563,504,0.895204263,56,72,64,258048
2552,tiled,fifo-2,56x72x72,TRUE,633,567,0.895734597,56,72,72,290304
2572,tiled,fifo-2,64x16x16,TRUE,50,32,0.64,64,16,16,16384
2592,tiled,fifo-2,64x16x24,TRUE,74,48,0.648648649,64,16,24,24576
2612,tiled,fifo-2,64x16x32,TRUE,98,64,0.653061224,64,16,32,32768
2632,tiled,fifo-2,64x16x40,TRUE,122,80,0.655737705,64,16,40,40960
2652,tiled,fifo-2,64x16x48,TRUE,146,96,0.657534247,64,16,48,49152
2672,tiled,fifo-2,64x16x56,TRUE,170,112,0.658823529,64,16,56,57344
2692,tiled,fifo-2,64x16x64,TRUE,194,128,0.659793814,64,16,64,65536
2712,tiled,fifo-2,64x16x72,TRUE,218,144,0.660550459,64,16,72,73728
2732,tiled,fifo-2,64x24x16,TRUE,67,48,0.71641791,64,24,16,24576
2752,tiled,fifo-2,64x24x24,TRUE,99,72,0.727272727,64,24,24,36864
2772,tiled,fifo-2,64x24x32,TRUE,131,96,0.732824427,64,24,32,49152
2792,tiled,fifo-2,64x24x40,TRUE,163,120,0.736196319,64,24,40,61440
2812,tiled,fifo-2,64x24x48,TRUE,195,144,0.738461538,64,24,48,73728
2832,tiled,fifo-2,64x24x56,TRUE,227,168,0.740088106,64,24,56,86016
2852,tiled,fifo-2,64x24x64,TRUE,259,192,0.741312741,64,24,64,98304
2872,tiled,fifo-2,64x24x72,TRUE,291,216,0.742268041,64,24,72,110592
2892,tiled,fifo-2,64x32x16,TRUE,83,64,0.771084337,64,32,16,32768
2912,tiled,fifo-2,64x32x24,TRUE,123,96,0.780487805,64,32,24,49152
2932,tiled,fifo-2,64x32x32,TRUE,163,128,0.785276074,64,32,32,65536
2952,tiled,fifo-2,64x32x40,TRUE,203,160,0.78817734,64,32,40,81920
2972,tiled,fifo-2,64x32x48,TRUE,243,192,0.790123457,64,32,48,98304
2992,tiled,fifo-2,64x32x56,TRUE,283,224,0.791519435,64,32,56,114688
3012,tiled,fifo-2,64x32x64,TRUE,323,256,0.792569659,64,32,64,131072
3032,tiled,fifo-2,64x32x72,TRUE,363,288,0.79338843,64,32,72,147456
3052,tiled,fifo-2,64x40x16,TRUE,99,80,0.808080808,64,40,16,40960
3072,tiled,fifo-2,64x40x24,TRUE,147,120,0.816326531,64,40,24,61440
3092,tiled,fifo-2,64x40x32,TRUE,195,160,0.820512821,64,40,32,81920
3112,tiled,fifo-2,64x40x40,TRUE,243,200,0.823045267,64,40,40,102400
3132,tiled,fifo-2,64x40x48,TRUE,291,240,0.824742268,64,40,48,122880
3152,tiled,fifo-2,64x40x56,TRUE,339,280,0.825958702,64,40,56,143360
3172,tiled,fifo-2,64x40x64,TRUE,387,320,0.826873385,64,40,64,163840
3192,tiled,fifo-2,64x40x72,TRUE,435,360,0.827586207,64,40,72,184320
3212,tiled,fifo-2,64x48x16,TRUE,115,96,0.834782609,64,48,16,49152
3232,tiled,fifo-2,64x48x24,TRUE,171,144,0.842105263,64,48,24,73728
3252,tiled,fifo-2,64x48x32,TRUE,227,192,0.845814978,64,48,32,98304
3272,tiled,fifo-2,64x48x40,TRUE,283,240,0.848056537,64,48,40,122880
3292,tiled,fifo-2,64x48x48,TRUE,339,288,0.849557522,64,48,48,147456
3312,tiled,fifo-2,64x48x56,TRUE,395,336,0.850632911,64,48,56,172032
3332,tiled,fifo-2,64x48x64,TRUE,451,384,0.851441242,64,48,64,196608
3352,tiled,fifo-2,64x48x72,TRUE,507,432,0.852071006,64,48,72,221184
3372,tiled,fifo-2,64x56x16,TRUE,131,112,0.854961832,64,56,16,57344
3392,tiled,fifo-2,64x56x24,TRUE,195,168,0.861538462,64,56,24,86016
3412,tiled,fifo-2,64x56x32,TRUE,259,224,0.864864865,64,56,32,114688
3432,tiled,fifo-2,64x56x40,TRUE,323,280,0.866873065,64,56,40,143360
3452,tiled,fifo-2,64x56x48,TRUE,387,336,0.868217054,64,56,48,172032
